,typecode,generated,CAS,altitude,vertical_rate
47,A21N,generated_centroid,241.41998291015625,6448.1162109375,3259.8046875
48,A21N,generated_centroid,241.2178955078125,6556.7763671875,3259.8046875
49,A21N,generated_centroid,241.06971740722656,6653.30126953125,2895.7470703125
50,A21N,generated_centroid,240.9214630126953,6749.826171875,2895.7470703125
51,A21N,generated_centroid,240.8007354736328,6882.60107421875,3983.2470703125
52,A21N,generated_centroid,240.6793975830078,7015.3759765625,3983.2470703125
53,A21N,generated_centroid,240.04029846191406,7204.9775390625,5688.046875
54,A21N,generated_centroid,241.25302124023438,7277.9638671875,2189.58984375
55,A21N,generated_centroid,242.4634552001953,7350.94970703125,2189.5751953125
56,A21N,generated_centroid,243.6710662841797,7423.93603515625,2189.58984375
57,A21N,generated_centroid,244.03309631347656,7492.30859375,2051.1767578125
58,A21N,generated_centroid,244.39405822753906,7560.68115234375,2051.1767578125
59,A21N,generated_centroid,244.30279541015625,7656.93115234375,2887.5
60,A21N,generated_centroid,244.21151733398438,7753.18115234375,2887.5
61,A21N,generated_centroid,244.7752685546875,7821.88671875,2061.1669921875
62,A21N,generated_centroid,245.33718872070312,7890.591796875,2061.15234375
63,A21N,generated_centroid,246.09820556640625,7972.76171875,2465.09765625
64,A21N,generated_centroid,246.85794067382812,8054.93212890625,2465.1123046875
65,A21N,generated_centroid,247.430419921875,8110.5546875,1668.6767578125
66,A21N,generated_centroid,248.00210571289062,8166.1767578125,1668.662109375
67,A21N,generated_centroid,248.93052673339844,8239.79296875,2208.486328125
68,A21N,generated_centroid,249.85707092285156,8313.4091796875,2208.486328125
69,A21N,generated_centroid,251.3551025390625,8461.98828125,4457.373046875
70,A21N,generated_centroid,252.03329467773438,8538.0732421875,2282.548828125
71,A21N,generated_centroid,252.7091522216797,8614.158203125,2282.548828125
72,A21N,generated_centroid,253.7632293701172,8682.2890625,2043.92578125
73,A21N,generated_centroid,254.81500244140625,8750.4208984375,2043.955078125
74,A21N,generated_centroid,255.84051513671875,8743.0615234375,-220.78125
75,A21N,generated_centroid,256.8670349121094,8735.7021484375,-220.78125
76,A21N,generated_centroid,257.89349365234375,8728.3427734375,-220.78125
77,A21N,generated_centroid,258.8307800292969,8914.349609375,5580.205078125
78,A21N,generated_centroid,259.578857421875,8970.9892578125,1699.189453125
79,A21N,generated_centroid,260.3252868652344,9027.62890625,1699.189453125
80,A21N,generated_centroid,260.6752014160156,9107.4375,2394.2578125
81,A21N,generated_centroid,261.0236511230469,9187.2451171875,2394.228515625
82,A21N,generated_centroid,261.3581237792969,9241.2109375,1618.974609375
83,A21N,generated_centroid,261.69171142578125,9295.17578125,1618.9453125
84,A21N,generated_centroid,262.7201843261719,9430.181640625,4050.17578125
85,A21N,generated_centroid,262.767333984375,9538.34765625,3244.98046875
86,A21N,generated_centroid,262.81298828125,9646.5146484375,3245.009765625
87,A21N,generated_centroid,263.1095275878906,9710.224609375,1911.298828125
88,A21N,generated_centroid,263.4052429199219,9773.935546875,1911.328125
89,A21N,generated_centroid,263.4913635253906,9821.916015625,1439.4140625
90,A21N,generated_centroid,263.57745361328125,9869.8974609375,1439.443359375
91,A21N,generated_centroid,263.7772521972656,9945.1171875,2256.591796875
92,A21N,generated_centroid,263.9759216308594,10020.3359375,2256.5625
93,A21N,generated_centroid,264.9566650390625,9945.7734375,-2236.875
94,A21N,generated_centroid,265.9391174316406,9871.2099609375,-2236.904296875
95,A21N,generated_centroid,266.1425476074219,9927.685546875,1694.267578125
96,A21N,generated_centroid,266.3453369140625,9984.16015625,1694.23828125
97,A21N,generated_centroid,266.24298095703125,10051.205078125,2011.34765625
98,A21N,generated_centroid,266.1401062011719,10118.25,2011.34765625
99,A21N,generated_centroid,266.29095458984375,10198.966796875,2421.50390625
100,A21N,generated_centroid,266.4407958984375,10279.6845703125,2421.533203125
101,A21N,generated_centroid,266.625244140625,10326.501953125,1404.521484375
102,A21N,generated_centroid,266.8090515136719,10373.3193359375,1404.521484375
103,A21N,generated_centroid,266.9820251464844,10504.1181640625,3923.96484375
104,A21N,generated_centroid,266.9864196777344,10569.39453125,1958.291015625
105,A21N,generated_centroid,266.99127197265625,10634.669921875,1958.26171875
106,A21N,generated_centroid,267.0894470214844,10712.052734375,2321.484375
107,A21N,generated_centroid,267.18756103515625,10789.4345703125,2321.455078125
108,A21N,generated_centroid,267.35491943359375,10865.490234375,2281.669921875
109,A21N,generated_centroid,267.52166748046875,10941.544921875,2281.640625
110,A21N,generated_centroid,267.7740478515625,11003.8134765625,1868.056640625
111,A21N,generated_centroid,268.02569580078125,11066.08203125,1868.056640625
112,A21N,generated_centroid,267.6878356933594,11030.763671875,-1059.55078125
113,A21N,generated_centroid,267.34906005859375,10995.4443359375,-1059.580078125
114,A21N,generated_centroid,267.0098571777344,10960.1259765625,-1059.55078125
115,A21N,generated_centroid,267.4173278808594,11041.759765625,2449.013671875
116,A21N,generated_centroid,267.74822998046875,11058.4091796875,499.482421875
117,A21N,generated_centroid,268.0792236328125,11075.05859375,499.482421875
118,A21N,generated_centroid,268.6132507324219,11137.421875,1870.8984375
119,A21N,generated_centroid,269.1457824707031,11199.7861328125,1870.927734375
120,A21N,generated_centroid,269.2538146972656,11253.6728515625,1616.6015625
121,A21N,generated_centroid,269.3608093261719,11307.5595703125,1616.6015625
122,A21N,generated_centroid,270.14007568359375,11347.3251953125,1192.96875
123,A21N,generated_centroid,270.9185485839844,11387.0908203125,1192.96875
124,A21N,generated_centroid,271.2235107421875,11437.6396484375,1516.46484375
125,A21N,generated_centroid,271.5276794433594,11488.1884765625,1516.46484375
126,A21N,generated_centroid,272.9603576660156,11556.9970703125,2064.2578125
127,A21N,generated_centroid,274.16064453125,11557.9208984375,27.71484375
128,A21N,generated_centroid,275.36090087890625,11558.8447265625,27.71484375
129,A21N,generated_centroid,276.6681213378906,11566.53515625,230.712890625
130,A21N,generated_centroid,277.9757995605469,11574.224609375,230.68359375
131,A21N,generated_centroid,280.3804016113281,11537.609375,-1098.45703125
132,A21N,generated_centroid,282.7875671386719,11500.9951171875,-1098.427734375
133,A21N,generated_centroid,283.7087707519531,11546.943359375,1378.447265625
134,A21N,generated_centroid,284.62841796875,11592.8916015625,1378.447265625
135,A21N,generated_centroid,285.781982421875,11628.3896484375,1064.94140625
136,A21N,generated_centroid,286.9354553222656,11663.8876953125,1064.94140625
137,A21N,generated_centroid,287.5682678222656,11694.39453125,915.205078125
138,A21N,generated_centroid,288.20013427734375,11724.9013671875,915.205078125
139,A21N,generated_centroid,288.75433349609375,11750.841796875,778.212890625
140,A21N,generated_centroid,289.30792236328125,11776.7822265625,778.212890625
141,A21N,generated_centroid,290.7655334472656,11797.505859375,621.708984375
142,A21N,generated_centroid,290.7794494628906,11817.001953125,584.8828125
143,A21N,generated_centroid,290.7928771972656,11836.4990234375,584.912109375
144,A21N,generated_centroid,290.80633544921875,11855.9951171875,584.8828125
145,A21N,generated_centroid,291.40032958984375,11877.3515625,640.693359375
146,A21N,generated_centroid,291.62042236328125,11933.60546875,1687.6171875
147,A21N,generated_centroid,291.83941650390625,11989.8603515625,1687.646484375
148,A21N,generated_centroid,292.34344482421875,12011.6875,654.814453125
149,A21N,generated_centroid,292.8475036621094,12033.515625,654.84375
150,A21N,generated_centroid,291.23333740234375,12096.421875,1887.1875
151,A21N,generated_centroid,289.6214599609375,12159.328125,1887.1875
152,A21N,generated_centroid,288.01275634765625,12222.234375,1887.1875
153,A21N,generated_centroid,287.0140380859375,12359.2978515625,4111.904296875
154,A21N,generated_centroid,286.9095153808594,12388.33984375,871.259765625
155,A21N,generated_centroid,286.8049621582031,12417.3828125,871.2890625
156,A21N,generated_centroid,285.22015380859375,12540.5810546875,3695.947265625
157,A21N,generated_centroid,284.71954345703125,12575.203125,1038.662109375
158,A21N,generated_centroid,284.2194519042969,12609.82421875,1038.6328125
159,A21N,generated_centroid,283.7193603515625,12644.4462890625,1038.662109375
160,A21N,generated_centroid,282.76361083984375,12633.3232421875,-333.69140625
161,A21N,generated_centroid,282.2156677246094,12661.7734375,853.505859375
162,A21N,generated_centroid,281.6680603027344,12690.2236328125,853.505859375
163,A21N,generated_centroid,281.1207580566406,12718.673828125,853.505859375
164,A21N,generated_centroid,280.676025390625,12733.462890625,443.671875
165,A21N,generated_centroid,280.2319641113281,12748.251953125,443.671875
166,A21N,generated_centroid,278.7492370605469,12813.587890625,1960.078125
167,A21N,generated_centroid,277.2688903808594,12878.9228515625,1960.048828125
168,A21N,generated_centroid,277.1870422363281,12912.0341796875,993.33984375
169,A21N,generated_centroid,274.6021423339844,12909.734375,-68.994140625
170,A21N,generated_centroid,272.0185546875,12907.4345703125,-68.994140625
171,A21N,generated_centroid,271.005615234375,13031.0927734375,3709.74609375
172,A21N,generated_centroid,269.83917236328125,13099.623046875,2055.908203125
173,A21N,generated_centroid,268.6753845214844,13168.1533203125,2055.908203125
174,A21N,generated_centroid,267.51336669921875,13236.68359375,2055.908203125
175,A21N,generated_centroid,266.4138488769531,13291.66796875,1649.53125
176,A21N,generated_centroid,265.3019104003906,13331.3037109375,1189.072265625
177,A21N,generated_centroid,264.19171142578125,13370.9404296875,1189.1015625
178,A21N,generated_centroid,263.082275390625,13410.576171875,1189.072265625
179,A21N,generated_centroid,262.47039794921875,13439.53125,868.65234375
180,A21N,generated_centroid,261.8591003417969,13468.4853515625,868.623046875
181,A21N,generated_centroid,260.77972412109375,13510.599609375,1263.427734375
182,A21N,generated_centroid,259.701904296875,13552.71484375,1263.45703125
183,A21N,generated_centroid,259.4673156738281,13568.107421875,461.77734375
184,A21N,generated_centroid,259.2330322265625,13583.5,461.77734375
185,A21N,generated_centroid,258.7809143066406,13608.740234375,757.20703125
186,A21N,generated_centroid,258.3294982910156,13633.9814453125,757.236328125
187,A21N,generated_centroid,258.236083984375,13667.740234375,1012.763671875
188,A21N,generated_centroid,256.8081359863281,13637.5546875,-905.56640625
189,A21N,generated_centroid,255.3793182373047,13607.3681640625,-905.595703125
190,A21N,generated_centroid,253.94970703125,13577.1826171875,-905.56640625
191,A21N,generated_centroid,253.6969451904297,13663.7568359375,2597.2265625
192,A21N,generated_centroid,253.4392852783203,13685.2763671875,645.5859375
193,A21N,generated_centroid,253.18138122558594,13706.796875,645.615234375
194,A21N,generated_centroid,252.92422485351562,13728.31640625,645.5859375
195,A21N,generated_centroid,252.9093017578125,13792.0380859375,1911.650390625
196,A21N,generated_centroid,252.86392211914062,13803.48046875,343.271484375
197,A21N,generated_centroid,252.8190460205078,13814.923828125,343.30078125
198,A21N,generated_centroid,252.83090209960938,13851.34765625,1092.71484375
199,A21N,generated_centroid,252.84226989746094,13887.771484375,1092.71484375
200,A21N,generated_centroid,252.81851196289062,13893.2890625,165.52734375
201,A21N,generated_centroid,252.79478454589844,13898.8056640625,165.498046875
202,A21N,generated_centroid,252.59869384765625,13941.5859375,1283.408203125
203,A21N,generated_centroid,252.806640625,13966.95703125,761.1328125
204,A21N,generated_centroid,253.01394653320312,13992.3291015625,761.162109375
205,A21N,generated_centroid,253.12368774414062,14032.58984375,1207.822265625
206,A21N,generated_centroid,253.2333984375,14072.8515625,1207.8515625
207,A21N,generated_centroid,253.82435607910156,13925.2109375,-4429.21875
208,A21N,generated_centroid,254.41653442382812,13777.5712890625,-4429.189453125
209,A21N,generated_centroid,255.0088653564453,13629.9306640625,-4429.21875
210,A21N,generated_centroid,254.9357452392578,13700.0107421875,2102.40234375
211,A21N,generated_centroid,255.14999389648438,13712.650390625,379.189453125
212,A21N,generated_centroid,255.36453247070312,13725.291015625,379.21875
213,A21N,generated_centroid,255.4140625,13755.607421875,909.4921875
214,A21N,generated_centroid,255.46359252929688,13785.9228515625,909.462890625
215,A21N,generated_centroid,255.5314483642578,13814.32421875,852.041015625
216,A21N,generated_centroid,255.5983123779297,13842.724609375,852.01171875
217,A21N,generated_centroid,255.60491943359375,13857.5380859375,444.404296875
218,A21N,generated_centroid,255.61106872558594,13872.3515625,444.404296875
219,A21N,generated_centroid,255.69981384277344,13885.587890625,397.08984375
220,A21N,generated_centroid,255.7885284423828,13898.82421875,397.08984375
221,A21N,generated_centroid,255.8486785888672,13941.4306640625,1278.193359375
222,A21N,generated_centroid,255.9077911376953,13984.037109375,1278.193359375
223,A21N,generated_centroid,256.1929931640625,14014.3359375,908.96484375
224,A21N,generated_centroid,256.2230224609375,14057.275390625,1288.18359375
225,A21N,generated_centroid,256.2530517578125,14100.21484375,1288.18359375
226,A21N,generated_centroid,256.0703125,14056.9375,-1298.3203125
227,A21N,generated_centroid,255.88690185546875,14013.6591796875,-1298.349609375
228,A21N,generated_centroid,255.703369140625,13970.3818359375,-1298.3203125
229,A21N,generated_centroid,256.1965637207031,14018.74609375,1450.927734375
230,A21N,generated_centroid,256.1756896972656,14036.03515625,518.671875
231,A21N,generated_centroid,256.1548156738281,14053.32421875,518.671875
232,A21N,generated_centroid,256.4478759765625,14088.591796875,1058.02734375
233,A21N,generated_centroid,256.7411193847656,14123.8603515625,1058.056640625
234,A21N,generated_centroid,256.77056884765625,14154.845703125,929.560546875
235,A21N,generated_centroid,256.8005065917969,14185.83203125,929.58984375
236,A21N,generated_centroid,257.097412109375,14231.4658203125,1369.013671875
237,A21N,generated_centroid,257.3939514160156,14277.099609375,1369.013671875
238,A21N,generated_centroid,257.5312194824219,14310.5986328125,1004.970703125
239,A21N,generated_centroid,257.66839599609375,14344.09765625,1004.970703125
240,A21N,generated_centroid,257.9945983886719,14387.041015625,1288.30078125
241,A21N,generated_centroid,258.3199157714844,14429.9833984375,1288.271484375
242,A21N,generated_centroid,258.9934387207031,14458.390625,852.216796875
243,A21N,generated_centroid,259.666259765625,14486.796875,852.1875
244,A21N,generated_centroid,260.06365966796875,14583.794921875,2909.94140625
245,A21N,generated_centroid,263.2328796386719,14441.75,-4261.34765625
246,A21N,generated_centroid,266.4148254394531,14299.705078125,-4261.34765625
247,A21N,generated_centroid,267.0264587402344,14343.033203125,1299.84375
248,A21N,generated_centroid,267.6376647949219,14386.3623046875,1299.873046875
249,A21N,generated_centroid,269.5882263183594,14397.283203125,327.626953125
250,A21N,generated_centroid,271.53875732421875,14408.205078125,327.65625
251,A21N,generated_centroid,271.91546630859375,14437.015625,864.31640625
252,A21N,generated_centroid,272.2916564941406,14465.826171875,864.31640625
253,A21N,generated_centroid,273.15472412109375,14471.5859375,172.79296875
254,A21N,generated_centroid,274.01788330078125,14477.345703125,172.79296875
255,A21N,generated_centroid,275.0292053222656,14519.6884765625,1270.283203125
256,A21N,generated_centroid,276.0391540527344,14562.03125,1270.283203125
257,A21N,generated_centroid,276.49981689453125,14597.970703125,1078.18359375
258,A21N,generated_centroid,276.9602355957031,14633.91015625,1078.18359375
259,A21N,generated_centroid,277.38128662109375,14699.671875,1972.8515625
260,A21N,generated_centroid,277.8017272949219,14765.43359375,1972.8515625
261,A21N,generated_centroid,278.25714111328125,14806.576171875,1234.27734375
262,A21N,generated_centroid,278.6495666503906,14862.912109375,1690.078125
263,A21N,generated_centroid,279.0409851074219,14919.2490234375,1690.107421875
264,A21N,generated_centroid,279.4355773925781,14952.4169921875,995.0390625
265,A21N,generated_centroid,279.8291931152344,14985.5859375,995.068359375
266,A21N,generated_centroid,280.22265625,15018.75390625,995.0390625
267,A21N,generated_centroid,280.14495849609375,15066.6376953125,1436.513671875
268,A21N,generated_centroid,280.06719970703125,15114.521484375,1436.513671875
269,A21N,generated_centroid,280.0644226074219,15183.109375,2057.63671875
270,A21N,generated_centroid,280.0616455078125,15251.6962890625,2057.607421875
271,A21N,generated_centroid,279.6450500488281,15344.625,2787.861328125
272,A21N,generated_centroid,278.96014404296875,15414.3203125,2090.859375
273,A21N,generated_centroid,278.2763671875,15484.0146484375,2090.830078125
274,A21N,generated_centroid,278.2369689941406,15551.8056640625,2033.73046875
275,A21N,generated_centroid,278.1976013183594,15619.5966796875,2033.73046875
276,A21N,generated_centroid,277.52557373046875,15679.3671875,1793.115234375
277,A21N,generated_centroid,276.8547058105469,15739.13671875,1793.0859375
278,A21N,generated_centroid,276.6011962890625,15808.39453125,2077.734375
279,A21N,generated_centroid,276.3479309082031,15877.6513671875,2077.705078125
280,A21N,generated_centroid,275.2145080566406,16010.484375,3984.990234375
281,A21N,generated_centroid,274.08355712890625,16143.31640625,3984.9609375
282,A21N,generated_centroid,273.9726867675781,16262.5986328125,3578.466796875
283,A21N,generated_centroid,272.7945251464844,16386.771484375,3725.185546875
284,A21N,generated_centroid,271.6189270019531,16510.9453125,3725.21484375
285,A21N,generated_centroid,270.4464111328125,16635.119140625,3725.21484375
286,A21N,generated_centroid,270.5361022949219,16717.7734375,2479.62890625
287,A21N,generated_centroid,269.8874816894531,16812.48828125,2841.4453125
288,A21N,generated_centroid,269.23974609375,16907.203125,2841.4453125
289,A21N,generated_centroid,269.2455749511719,16970.931640625,1911.85546875
290,A21N,generated_centroid,269.2508850097656,17034.66015625,1911.85546875
291,A21N,generated_centroid,268.80059814453125,17120.28125,2568.6328125
292,A21N,generated_centroid,268.3509826660156,17205.90234375,2568.6328125
293,A21N,generated_centroid,268.50738525390625,17285.21484375,2379.375
294,A21N,generated_centroid,268.66278076171875,17364.52734375,2379.375
295,A21N,generated_centroid,268.6467590332031,17452.017578125,2624.70703125
296,A21N,generated_centroid,268.6297607421875,17539.5078125,2624.70703125
297,A21N,generated_centroid,268.5486755371094,17620.451171875,2428.30078125
298,A21N,generated_centroid,268.46661376953125,17701.39453125,2428.30078125
299,A21N,generated_centroid,268.8117370605469,17782.74609375,2440.546875
300,A21N,generated_centroid,269.15594482421875,17864.099609375,2440.60546875
301,A21N,generated_centroid,269.17822265625,17927.74609375,1909.39453125
302,A21N,generated_centroid,269.2000427246094,17991.39453125,1909.453125
303,A21N,generated_centroid,271.93560791015625,17921.705078125,-2090.68359375
304,A21N,generated_centroid,274.6781005859375,17852.015625,-2090.68359375
305,A21N,generated_centroid,275.36090087890625,17956.064453125,3121.46484375
306,A21N,generated_centroid,276.1260681152344,18004.453125,1451.66015625
307,A21N,generated_centroid,276.8909912109375,18052.84375,1451.71875
308,A21N,generated_centroid,277.654296875,18101.232421875,1451.66015625
309,A21N,generated_centroid,277.8453674316406,18225.623046875,3731.71875
310,A21N,generated_centroid,278.4642028808594,18253.224609375,828.046875
311,A21N,generated_centroid,279.0830383300781,18280.826171875,828.046875
312,A21N,generated_centroid,279.70147705078125,18308.427734375,828.046875
313,A21N,generated_centroid,279.72198486328125,18459.587890625,4534.8046875
314,A21N,generated_centroid,280.7113342285156,18489.06640625,884.35546875
315,A21N,generated_centroid,281.69952392578125,18518.544921875,884.35546875
316,A21N,generated_centroid,281.7985534667969,18588.234375,2090.68359375
317,A21N,generated_centroid,281.8971252441406,18657.92578125,2090.7421875
318,A21N,generated_centroid,281.7073974609375,18709.828125,1557.0703125
319,A21N,generated_centroid,281.51800537109375,18761.73046875,1557.0703125
320,A21N,generated_centroid,281.84808349609375,18835.703125,2219.1796875
321,A21N,generated_centroid,282.17730712890625,18909.677734375,2219.23828125
322,A21N,generated_centroid,283.0733337402344,18922.142578125,373.9453125
323,A21N,generated_centroid,283.9697265625,18934.607421875,373.9453125
324,A21N,generated_centroid,283.8287353515625,18985.02734375,1512.59765625
325,A21N,generated_centroid,283.6876525878906,19035.4453125,1512.5390625
326,A21N,generated_centroid,283.22119140625,19155.34765625,3597.0703125
327,A21N,generated_centroid,282.75439453125,19275.251953125,3597.12890625
328,A21N,generated_centroid,282.50201416015625,19323.64453125,1451.77734375
329,A21N,generated_centroid,282.2498474121094,19372.037109375,1451.77734375
330,A21N,generated_centroid,281.2135009765625,19461.08984375,2671.58203125
331,A21N,generated_centroid,280.1794128417969,19550.14453125,2671.640625
332,A21N,generated_centroid,279.7522888183594,19697.302734375,4414.74609375
333,A21N,generated_centroid,279.14239501953125,19771.87890625,2237.28515625
334,A21N,generated_centroid,278.53253173828125,19846.45703125,2237.34375
335,A21N,generated_centroid,278.05413818359375,19924.35546875,2336.953125
0,B738,flown,163.6420576978872,3276.08189484127,2114.412317460318
1,B738,flown,165.19847714534902,3363.1289732142855,2007.3298666666667
2,B738,flown,166.46456563604397,3420.0750892857145,1930.700380952381
3,B738,flown,167.92275040290426,3486.3142857142852,1836.4497523809523
4,B738,flown,169.89485747044174,3550.7105803571426,1721.1797714285715
5,B738,flown,171.8398926075856,3607.4742708333333,1626.5682666666667
6,B738,flown,174.1165484065828,3655.58734375,1528.2813333333336
7,B738,flown,176.6826709456499,3701.355367063492,1450.2951238095238
8,B738,flown,179.21830668186735,3753.446760912698,1394.4970666666668
9,B738,flown,181.91602858134982,3802.2684523809526,1349.029523809524
10,B738,flown,184.79678839558056,3854.4937053571425,1325.1984761904762
11,B738,flown,187.65214598341424,3894.439449404762,1314.3310857142856
12,B738,flown,190.54805603456632,3934.2208928571426,1317.1569523809524
13,B738,flown,193.5006958393906,3974.5609226190477,1338.6289396825396
14,B738,flown,196.4456955181902,4017.786636904762,1370.620546031746
15,B738,flown,199.30898922117663,4066.4720386904764,1406.5295238095239
16,B738,flown,202.06280864630548,4115.461225198413,1447.9818793650793
17,B738,flown,204.78395992140804,4167.608313492064,1492.2989968253967
18,B738,flown,207.4881399191247,4213.006626984127,1540.4915555555556
19,B738,flown,210.04408472268648,4262.573635912698,1597.5728888888889
20,B738,flown,212.51565326453328,4316.360882936508,1669.219326984127
21,B738,flown,214.89931397237996,4373.987410714285,1754.6191999999999
22,B738,flown,217.15826759224984,4436.050208333334,1840.477104761905
23,B738,flown,219.29375260004113,4499.044761904761,1927.058819047619
24,B738,flown,221.24856556072035,4563.528957882395,2005.127874170274
25,B738,flown,223.11761200510904,4631.944210407648,2073.187176911977
26,B738,flown,224.93458300242563,4703.223161525974,2133.2128207792207
27,B738,flown,226.61007604880245,4775.298709866523,2181.1138043290043
28,B738,flown,228.22203059161998,4849.261654040403,2227.090787878788
29,B738,flown,229.7097259036968,4924.0416964285705,2270.4239619047617
30,B738,flown,231.08240239715983,4999.619681776557,2317.9645421245423
31,B738,flown,232.45925306927464,5078.410864239928,2377.0503296703296
32,B738,flown,233.662927589134,5161.719472298535,2447.5723076923077
33,B738,flown,234.72555878028658,5245.065163690476,2527.787352380952
34,B738,flown,235.68338464303767,5331.04274496337,2606.085178021978
35,B738,flown,236.5547708095551,5417.7328678266185,2669.5512293040288
36,B738,flown,237.35005420350993,5504.888859508547,2725.1836717948718
37,B738,flown,238.05343925840526,5598.718893849206,2766.5637333333334
38,B738,flown,238.65007474257484,5699.330875496032,2806.277358730159
39,B738,flown,239.2068165969733,5800.442827380953,2838.394888888889
40,B738,flown,239.80411100516702,5879.700808531747,2867.564368253968
41,B738,flown,240.30724405342085,5974.499769345239,2899.147466666667
42,B738,flown,240.7468509015591,6071.226507936508,2921.7438984126984
43,B738,flown,241.15737020489604,6170.921448412699,2942.7894984126983
44,B738,flown,241.5159101944363,6267.889241071428,2957.9824634920633
45,B738,flown,241.82012917094326,6374.348402777778,2969.2148571428575
46,B738,flown,242.16414257909167,6472.638020833333,2979.2529523809526
47,B738,flown,242.49100766078888,6567.305773809524,2981.512380952381
48,B738,flown,242.78803144096025,6663.920922619049,2985.807923809524
49,B738,flown,243.04557524586463,6763.0765625,2985.9893333333334
50,B738,flown,243.3034166054931,6859.8228125,2983.5658666666664
51,B738,flown,243.5593616025658,6960.383675595238,2982.9865904761905
52,B738,flown,243.78059401887563,7059.3861011904755,2977.94499047619
53,B738,flown,243.98882449062967,7158.964255952381,2975.910819047619
54,B738,flown,244.1912976781626,7260.147857142858,2969.806857142857
55,B738,flown,244.38791519069676,7357.601741071429,2968.7360761904765
56,B738,flown,244.54126682198844,7456.1009375,2968.742438095238
57,B738,flown,244.70157194838467,7554.621770833333,2966.0962285714286
58,B738,flown,244.85847604447954,7655.7125595238085,2956.876342857143
59,B738,flown,244.96549890592274,7758.718816287879,2950.629309090909
60,B738,flown,245.07457734405367,7851.758674242424,2940.267418181818
61,B738,flown,245.17437182583518,7949.666515151515,2933.10496969697
62,B738,flown,245.30166952054083,8043.111231164668,2923.9779642579642
63,B738,flown,245.4113222176503,8139.252010593573,2913.1594569874574
64,B738,flown,245.50975748322398,8237.413576007326,2902.7677860805857
65,B738,flown,245.60910571882263,8332.888549679488,2890.327882783883
66,B738,flown,245.7035563708137,8429.489743589744,2879.821503296703
67,B738,flown,245.77525912883024,8527.351062271062,2867.6690373626375
68,B738,flown,245.8318800524951,8626.070267857143,2858.870133333333
69,B738,flown,245.89158694686404,8726.38642857143,2845.1516952380953
70,B738,flown,245.9906084058378,8816.255863095239,2833.258082539682
71,B738,flown,246.08370553722733,8903.876274801589,2816.402996825397
72,B738,flown,246.1781965676126,8996.925079365079,2796.4732063492065
73,B738,flown,246.2659976674985,9089.444131944443,2774.223765079365
74,B738,flown,246.39392832232514,9178.353090277778,2753.698984126984
75,B738,flown,246.43238503236208,9283.630545634922,2735.7286603174603
76,B738,flown,246.54575510550964,9373.402852182538,2714.900165079365
77,B738,flown,246.6768028391825,9460.876374007936,2698.2472444444447
78,B738,flown,246.80767429004854,9546.635729166668,2676.3415238095245
79,B738,flown,246.93448614640073,9634.856701388888,2655.781206349206
80,B738,flown,247.0884308652775,9722.248611111112,2630.080622222222
81,B738,flown,247.26894889660076,9809.040104166666,2604.045866666667
82,B738,flown,247.3853386799895,9924.158854166666,2572.084
83,B738,flown,247.6309630362934,10000.302976190476,2542.126476190476
84,B738,flown,247.89479179952903,10078.645327380951,2512.6038857142858
85,B738,flown,248.2267204855159,10147.777797619046,2489.7157333333334
86,B738,flown,248.5070768291577,10230.564642857144,2468.380114285714
87,B738,flown,248.80408567842778,10312.61644345238,2442.4038349206344
88,B738,flown,249.14716249384992,10392.353323996265,2410.782046685341
89,B738,flown,249.52378682595725,10472.883475723624,2373.3064007469657
90,B738,flown,249.93739708696847,10550.923662173202,2335.3202405228753
91,B738,flown,250.38657198826112,10627.432249358077,2296.3491391223156
92,B738,flown,250.8688603024326,10702.691989379085,2258.489036041083
93,B738,flown,251.3877378722724,10777.672736344539,2220.6570980392153
94,B738,flown,251.94272031600065,10851.2390537465,2189.391814005602
95,B738,flown,252.51003144572826,10923.953540791315,2163.6629871148457
96,B738,flown,253.1205434751999,10995.159494047619,2135.469219047619
97,B738,flown,253.74559468670958,11065.738303571428,2113.695466666667
98,B738,flown,254.36441692167068,11141.6328125,2089.9126984126983
99,B738,flown,254.9985048750753,11215.471726190477,2070.7140825396823
100,B738,flown,255.69043104070713,11275.665758928571,2053.412419047619
101,B738,flown,256.3802336326577,11346.817008928572,2034.799238095238
102,B738,flown,257.03616885869155,11418.012038690476,2024.9859428571428
103,B738,flown,257.70357877897084,11484.42944940476,2019.7486857142858
104,B738,flown,258.3904902423312,11549.600892857141,2018.1634285714285
105,B738,flown,259.0962716315861,11614.969345238096,2022.5
106,B738,flown,259.80396267056227,11681.137867063493,2023.4972063492064
107,B738,flown,260.41627949447843,11773.87765376984,2024.2082412698414
108,B738,flown,261.10219169541443,11834.590049603175,2022.8447746031745
109,B738,flown,261.7651213944273,11893.861066468253,2024.6737777777778
110,B738,flown,262.43802356140174,11955.217584325395,2027.4160634920634
111,B738,flown,263.1078951902236,12017.76434027778,2028.6044444444444
112,B738,flown,263.7595621550151,12084.278090277778,2034.3796444444445
113,B738,flown,264.4043828449073,12152.445714285715,2042.6672888888888
114,B738,flown,265.04338276508565,12223.311775793649,2054.1602666666668
115,B738,flown,265.6655691117961,12289.436889880952,2063.166133333333
116,B738,flown,266.2655636720209,12353.792976190476,2076.4101333333333
117,B738,flown,266.855828105179,12419.58912202381,2087.8324952380954
118,B738,flown,267.438874033021,12493.475744047619,2094.271657142857
119,B738,flown,267.97946870576413,12565.778854166669,2101.3234666666667
