,Data_origin,Typecode,Vertical_Rate
20290,CVAE,B738,2471.408203125
20291,CVAE,B738,2298.80810546875
20292,CVAE,B738,2325.31787109375
20293,CVAE,B738,2293.688720703125
20294,CVAE,B738,2244.99365234375
20295,CVAE,B738,2449.95751953125
20296,CVAE,B738,2157.177490234375
20297,CVAE,B738,2320.93603515625
20298,CVAE,A320,2343.109375
20299,CVAE,B738,2117.62255859375
20300,CVAE,B738,2542.4228515625
20301,CVAE,B738,2337.564697265625
20302,CVAE,B738,1510.2587890625
20303,CVAE,B738,1727.7275390625
20304,CVAE,B738,2381.706298828125
20305,CVAE,B738,2471.547607421875
20306,CVAE,B738,2199.171142578125
20307,CVAE,B738,2192.2353515625
20308,CVAE,B738,1809.95068359375
20309,CVAE,A320,794.6447143554688
20310,CVAE,B738,2141.9150390625
20311,CVAE,B738,2410.8818359375
20312,CVAE,B738,2381.1318359375
20313,CVAE,B738,2291.8076171875
20314,CVAE,B738,2297.211669921875
20315,CVAE,B738,2452.411865234375
20316,CVAE,B738,2314.36279296875
20317,CVAE,B738,2338.69970703125
20318,CVAE,B738,1389.759033203125
20319,CVAE,B738,2264.568359375
20320,CVAE,A320,2025.5609130859375
20321,CVAE,B738,2357.086181640625
20322,CVAE,B738,2297.302734375
20323,CVAE,B738,1962.1856689453125
20324,CVAE,B738,2224.2294921875
20325,CVAE,B738,2213.0712890625
20326,CVAE,B738,2192.701171875
20327,CVAE,B738,2194.56494140625
20328,CVAE,B738,2258.421630859375
20329,CVAE,B738,2212.786865234375
20330,CVAE,B738,2288.06005859375
20331,CVAE,A320,2117.27197265625
20332,CVAE,A320,1885.91845703125
20333,CVAE,B738,2525.794189453125
20334,CVAE,B738,2627.480712890625
20335,CVAE,B738,2341.836669921875
20336,CVAE,B738,2196.0927734375
20337,CVAE,B738,2244.554931640625
20338,CVAE,B738,2134.083984375
20339,CVAE,B738,2176.952880859375
20340,CVAE,B738,2394.353271484375
20341,CVAE,B738,2227.1396484375
20342,CVAE,B738,2568.374267578125
20343,CVAE,A320,1938.6021728515625
20344,CVAE,B738,2214.7919921875
20345,CVAE,B738,2174.2724609375
20346,CVAE,B738,2451.1552734375
20347,CVAE,B738,1561.3543701171875
20348,CVAE,B738,2887.9296875
20349,CVAE,B738,2452.621337890625
20350,CVAE,B738,2391.816162109375
20351,CVAE,B738,2378.27978515625
20352,CVAE,B738,2067.13623046875
20353,CVAE,B738,1734.5340576171875
20354,CVAE,A320,2157.27587890625
20355,CVAE,B738,2256.76611328125
20356,CVAE,B738,2347.1513671875
20357,CVAE,B738,2250.9208984375
20358,CVAE,B738,2392.668212890625
20359,CVAE,B738,2384.959716796875
20360,CVAE,B738,2244.123046875
20361,CVAE,B738,2310.527587890625
20362,CVAE,B738,2273.25146484375
20363,CVAE,B738,2313.3076171875
20364,CVAE,B738,2069.4521484375
20365,CVAE,A320,2382.764892578125
20366,CVAE,B738,2191.00390625
20367,CVAE,B738,2433.19287109375
20368,CVAE,B738,2066.7939453125
20369,CVAE,B738,2458.250732421875
20370,CVAE,B738,2201.146484375
20371,CVAE,B738,2234.125244140625
20372,CVAE,B738,2383.632080078125
20373,CVAE,B738,1685.537353515625
20374,CVAE,B738,2436.04150390625
20375,CVAE,B738,2623.695556640625
20376,CVAE,A320,-7350.638671875
20377,CVAE,B738,2086.84619140625
20378,CVAE,B738,1500.814697265625
20379,CVAE,B738,2443.906005859375
20380,CVAE,B738,2243.3896484375
20381,CVAE,B738,2412.51123046875
20382,CVAE,B738,2122.382568359375
20383,CVAE,B738,2412.1201171875
20384,CVAE,B738,2259.373779296875
20385,CVAE,B738,2358.4931640625
20386,CVAE,B738,2239.010009765625
20387,CVAE,A320,2376.65234375
20388,CVAE,B738,2166.4921875
20389,CVAE,B738,1422.5074462890625
20390,CVAE,B738,2398.28662109375
20391,CVAE,B738,2279.588623046875
20392,CVAE,B738,2254.7880859375
20393,CVAE,B738,2270.15869140625
20394,CVAE,B738,1938.1121826171875
20395,CVAE,B738,2151.748046875
20396,CVAE,B738,2259.442138671875
20397,CVAE,B738,1461.3370361328125
20398,CVAE,A320,2103.344482421875
20399,CVAE,B738,2248.178955078125
20400,CVAE,B738,2212.949951171875
20401,CVAE,B738,2222.510986328125
20402,CVAE,B738,2428.413330078125
20403,CVAE,B738,2250.558837890625
20404,CVAE,B738,2303.31005859375
20405,CVAE,B738,2470.505615234375
20406,CVAE,B738,1452.7659912109375
20407,CVAE,B738,2251.33056640625
20408,CVAE,B738,2347.39697265625
20409,CVAE,A320,2250.07421875
20410,CVAE,B738,3808.374267578125
20411,CVAE,B738,2129.45654296875
20412,CVAE,B738,2294.00439453125
20413,CVAE,B738,2335.046630859375
20414,CVAE,B738,2312.632080078125
20415,CVAE,B738,2480.920654296875
20416,CVAE,B738,2451.511962890625
20417,CVAE,B738,2269.1201171875
20418,CVAE,B738,3038.840576171875
20419,CVAE,B738,1847.994384765625
20420,CVAE,A320,2358.123779296875
20421,CVAE,B738,2150.02685546875
20422,CVAE,B738,2656.05712890625
20423,CVAE,B738,2182.8046875
20424,CVAE,B738,2237.319091796875
20425,CVAE,B738,2425.5458984375
20426,CVAE,B738,2296.310791015625
20427,CVAE,B738,2075.612548828125
20428,CVAE,B738,2320.343017578125
20429,CVAE,B738,2439.917236328125
20430,CVAE,B738,2398.002685546875
20431,CVAE,A320,2292.78271484375
20432,CVAE,B738,2199.57568359375
20433,CVAE,B738,1885.678466796875
20434,CVAE,B738,2252.75341796875
20435,CVAE,B738,2757.914794921875
20436,CVAE,B738,2058.78955078125
20437,CVAE,B738,2513.646484375
20438,CVAE,B738,2337.5263671875
20439,CVAE,B738,2253.93310546875
20440,CVAE,B738,-40214.0078125
20441,CVAE,B738,2923.97314453125
20442,CVAE,A320,1864.1365966796875
20443,CVAE,A320,2321.46630859375
20444,CVAE,B738,2383.7744140625
20445,CVAE,B738,2352.419921875
20446,CVAE,B738,2106.753173828125
20447,CVAE,B738,2208.38427734375
20448,CVAE,B738,2428.19921875
20449,CVAE,B738,1742.8121337890625
20450,CVAE,B738,2220.370361328125
20451,CVAE,B738,1368.8656005859375
20452,CVAE,B738,2736.504638671875
20453,CVAE,B738,2290.541015625
20454,CVAE,A320,2358.006591796875
20455,CVAE,B738,2279.263427734375
20456,CVAE,B738,2088.66162109375
20457,CVAE,B738,2264.120849609375
20458,CVAE,B738,2373.57958984375
20459,CVAE,B738,2430.375732421875
20460,CVAE,B738,2222.190673828125
20461,CVAE,B738,1237.2607421875
20462,CVAE,B738,2397.6103515625
20463,CVAE,B738,2369.480224609375
20464,CVAE,B738,2032.1600341796875
20465,CVAE,A320,2174.419921875
20466,CVAE,B738,2239.153076171875
20467,CVAE,B738,2522.044921875
20468,CVAE,B738,2321.0732421875
20469,CVAE,B738,2357.712890625
20470,CVAE,B738,2159.6884765625
20471,CVAE,B738,2206.41552734375
20472,CVAE,B738,2347.4189453125
20473,CVAE,B738,977.8954467773438
20474,CVAE,B738,1503.954345703125
20475,CVAE,B738,2165.57470703125
20476,CVAE,A320,1985.010986328125
20477,CVAE,B738,2288.4892578125
20478,CVAE,B738,2409.774658203125
20479,CVAE,B738,2291.553955078125
20480,CVAE,B738,1675.3817138671875
20481,CVAE,B738,2393.933837890625
20482,CVAE,B738,2342.97802734375
20483,CVAE,B738,2256.836181640625
20484,CVAE,B738,2323.24755859375
20485,CVAE,B738,2082.6943359375
20486,CVAE,B738,2192.1953125
20487,CVAE,A320,2393.19091796875
20488,CVAE,B738,2276.117919921875
20489,CVAE,B738,2318.474609375
20490,CVAE,B738,2531.581298828125
20491,CVAE,B738,2312.50537109375
20492,CVAE,B738,2392.0908203125
20493,CVAE,B738,1339.362548828125
20494,CVAE,B738,1351.17138671875
20495,CVAE,B738,2415.720703125
20496,CVAE,B738,1982.135986328125
20497,CVAE,B738,2338.09228515625
20498,CVAE,A320,2009.5518798828125
20499,CVAE,B738,2453.086669921875
20500,CVAE,B738,2427.720947265625
20501,CVAE,B738,2056.64599609375
20502,CVAE,B738,1353.772216796875
20503,CVAE,B738,1339.7091064453125
20504,CVAE,B738,2214.39111328125
20505,CVAE,B738,2216.761962890625
20506,CVAE,B738,2346.518310546875
20507,CVAE,B738,2270.171142578125
20508,CVAE,B738,2213.86865234375
20509,CVAE,A320,1812.1650390625
20510,CVAE,B738,2196.11572265625
20511,CVAE,B738,2029.485595703125
20512,CVAE,B738,1543.60498046875
20513,CVAE,B738,2482.234619140625
20514,CVAE,B738,2123.18310546875
20515,CVAE,B738,2194.679931640625
20516,CVAE,B738,2242.5546875
20517,CVAE,B738,2181.943115234375
20518,CVAE,B738,2232.30615234375
20519,CVAE,B738,2350.156494140625
20520,CVAE,A320,1855.6910400390625
20521,CVAE,B738,2300.3330078125
20522,CVAE,B738,2396.38427734375
20523,CVAE,B738,2556.837890625
20524,CVAE,B738,2321.12109375
20525,CVAE,B738,1378.3870849609375
20526,CVAE,B738,2350.08642578125
20527,CVAE,B738,1362.418701171875
20528,CVAE,B738,1414.8792724609375
20529,CVAE,B738,2217.66552734375
20530,CVAE,B738,2088.3916015625
20531,CVAE,A320,2166.52099609375
20532,CVAE,B738,2401.110107421875
20533,CVAE,B738,2515.024169921875
20534,CVAE,B738,2470.11572265625
20535,CVAE,B738,1840.5390625
20536,CVAE,B738,1938.82568359375
20537,CVAE,B738,2121.452880859375
20538,CVAE,B738,2410.034912109375
20539,CVAE,B738,2364.883544921875
20540,CVAE,B738,2486.438720703125
20541,CVAE,B738,1216.5916748046875
20542,CVAE,A320,2479.305908203125
20543,CVAE,B738,1787.457763671875
20544,CVAE,B738,2946.833740234375
20545,CVAE,B738,2309.9306640625
20546,CVAE,B738,2971.51025390625
20547,CVAE,B738,2143.0869140625
20548,CVAE,B738,2815.91748046875
20549,CVAE,B738,2348.962890625
20550,CVAE,B738,2820.79248046875
20551,CVAE,B738,2044.22314453125
20552,CVAE,B738,2884.03369140625
20553,CVAE,A320,-8524.4189453125
20554,CVAE,A320,2015.6480712890625
20555,CVAE,A320,-2464.164306640625
20556,CVAE,B738,2424.969482421875
20557,CVAE,B738,2297.767578125
20558,CVAE,B738,2289.72021484375
20559,CVAE,B738,2412.121826171875
20560,CVAE,B738,2470.039794921875
20561,CVAE,B738,2341.7080078125
20562,CVAE,B738,2192.226318359375
20563,CVAE,B738,2262.9833984375
20564,CVAE,B738,1990.41064453125
20565,CVAE,B738,2293.509765625
20566,CVAE,A320,2410.538330078125
20567,CVAE,B738,2317.930908203125
20568,CVAE,B738,2141.92529296875
20569,CVAE,B738,2404.4912109375
20570,CVAE,B738,2385.07958984375
20571,CVAE,B738,2309.89697265625
20572,CVAE,B738,2027.765625
20573,CVAE,B738,2618.14404296875
20574,CVAE,B738,2490.9541015625
20575,CVAE,B738,2452.690185546875
20576,CVAE,B738,2319.267333984375
20577,CVAE,A320,2045.1181640625
20578,CVAE,B738,1432.760498046875
20579,CVAE,B738,2505.089599609375
20580,CVAE,B738,2332.651123046875
20581,CVAE,B738,2289.568359375
20582,CVAE,B738,2326.2763671875
20583,CVAE,B738,2244.166748046875
20584,CVAE,B738,2442.0419921875
20585,CVAE,B738,2119.451904296875
20586,CVAE,B738,2256.685302734375
20587,CVAE,B738,2335.374755859375
20588,CVAE,A320,2170.6181640625
20589,CVAE,B738,2624.483154296875
20590,CVAE,B738,2359.5107421875
20591,CVAE,B738,2195.5234375
20592,CVAE,B738,2109.02197265625
20593,CVAE,B738,2107.6455078125
20594,CVAE,B738,2156.341796875
20595,CVAE,B738,2301.302001953125
20596,CVAE,B738,2125.95849609375
20597,CVAE,B738,2572.851806640625
20598,CVAE,B738,-820.3954467773438
20599,CVAE,A320,2197.683837890625
20600,CVAE,B738,2395.187744140625
20601,CVAE,B738,1812.9940185546875
20602,CVAE,B738,2346.0244140625
20603,CVAE,B738,1771.8790283203125
20604,CVAE,B738,2297.3271484375
20605,CVAE,B738,2062.6513671875
20606,CVAE,B738,2042.494384765625
20607,CVAE,B738,2276.48828125
20608,CVAE,B738,2062.498779296875
20609,CVAE,B738,1595.813720703125
20610,CVAE,A320,1861.2119140625
20611,CVAE,B738,1980.0330810546875
20612,CVAE,B738,2270.490966796875
20613,CVAE,B738,2396.379638671875
20614,CVAE,B738,2233.311279296875
20615,CVAE,B738,2649.614013671875
20616,CVAE,B738,2116.57958984375
20617,CVAE,B738,1765.22265625
20618,CVAE,B738,2641.8095703125
20619,CVAE,B738,2649.55615234375
20620,CVAE,B738,2423.974609375
20621,CVAE,A320,1693.0618896484375
20622,CVAE,B738,2251.52099609375
20623,CVAE,B738,2199.64208984375
20624,CVAE,B738,2323.878173828125
20625,CVAE,B738,2301.6708984375
20626,CVAE,B738,2459.76708984375
20627,CVAE,B738,2484.5927734375
20628,CVAE,B738,2090.114013671875
20629,CVAE,B738,2179.78662109375
20630,CVAE,B738,2488.98583984375
20631,CVAE,B738,2229.559326171875
20632,CVAE,A320,2255.089599609375
20633,CVAE,B738,2534.34912109375
20634,CVAE,B738,2315.327392578125
20635,CVAE,B738,2434.371337890625
20636,CVAE,B738,2292.7587890625
20637,CVAE,B738,2234.8671875
20638,CVAE,B738,2417.06494140625
20639,CVAE,B738,2531.62451171875
20640,CVAE,B738,1942.55712890625
20641,CVAE,B738,1360.7862548828125
20642,CVAE,B738,1861.7303466796875
20643,CVAE,A320,2127.2080078125
20644,CVAE,B738,2398.809326171875
20645,CVAE,B738,2203.63916015625
20646,CVAE,B738,2166.985595703125
20647,CVAE,B738,2513.658203125
20648,CVAE,B738,2234.5634765625
20649,CVAE,B738,2333.457763671875
20650,CVAE,B738,1004.6998291015625
20651,CVAE,B738,2291.371337890625
20652,CVAE,B738,2532.890625
20653,CVAE,B738,2584.246826171875
20654,CVAE,A320,1405.73828125
20655,CVAE,B738,2105.70947265625
20656,CVAE,B738,2569.0634765625
20657,CVAE,B738,2180.458984375
20658,CVAE,B738,1884.18310546875
20659,CVAE,B738,2331.132568359375
20660,CVAE,B738,2235.94091796875
20661,CVAE,B738,2320.765869140625
20662,CVAE,B738,2208.542236328125
20663,CVAE,B738,3409.739990234375
20664,CVAE,B738,1455.2047119140625
20665,CVAE,A320,2057.292724609375
20666,CVAE,A320,1999.20458984375
20667,CVAE,B738,2171.446044921875
20668,CVAE,B738,2224.380126953125
20669,CVAE,B738,2517.109619140625
20670,CVAE,B738,2541.203857421875
20671,CVAE,B738,2190.419677734375
20672,CVAE,B738,2375.4814453125
20673,CVAE,B738,1833.5228271484375
20674,CVAE,B738,2042.0703125
20675,CVAE,B738,2262.69873046875
20676,CVAE,B738,2323.353515625
20677,CVAE,A320,2132.597900390625
20678,CVAE,B738,2543.778076171875
20679,CVAE,B738,2484.3623046875
20680,CVAE,B738,2179.603759765625
20681,CVAE,B738,2227.919921875
20682,CVAE,B738,2248.7646484375
20683,CVAE,B738,2276.235595703125
20684,CVAE,B738,1733.297607421875
20685,CVAE,B738,2372.688720703125
20686,CVAE,B738,2133.7314453125
20687,CVAE,B738,2399.195068359375
20688,CVAE,A320,2156.062744140625
20689,CVAE,B738,1531.7197265625
20690,CVAE,B738,1326.239501953125
20691,CVAE,B738,1546.7342529296875
20692,CVAE,B738,2470.008056640625
20693,CVAE,B738,2100.752197265625
20694,CVAE,B738,2329.16748046875
20695,CVAE,B738,2200.7119140625
20696,CVAE,B738,2431.874755859375
20697,CVAE,B738,4491.04248046875
20698,CVAE,B738,2387.7138671875
20699,CVAE,A320,2229.527587890625
20700,CVAE,B738,2348.0947265625
20701,CVAE,B738,2214.4306640625
20702,CVAE,B738,2262.178955078125
20703,CVAE,B738,2684.408447265625
20704,CVAE,B738,2292.300048828125
20705,CVAE,B738,2454.453369140625
20706,CVAE,B738,1106.56005859375
20707,CVAE,B738,2417.53759765625
20708,CVAE,B738,2435.9697265625
20709,CVAE,B738,1526.65087890625
20710,CVAE,A320,2111.881591796875
20711,CVAE,B738,2022.2958984375
20712,CVAE,B738,2297.2607421875
20713,CVAE,B738,2175.134033203125
20714,CVAE,B738,2213.034423828125
20715,CVAE,B738,1444.87353515625
20716,CVAE,B738,2386.38427734375
20717,CVAE,B738,2074.5498046875
20718,CVAE,B738,2261.514892578125
20719,CVAE,B738,2440.691162109375
20720,CVAE,B738,2442.85791015625
20721,CVAE,A320,2290.317138671875
20722,CVAE,B738,2337.69873046875
20723,CVAE,B738,2277.818359375
20724,CVAE,B738,2292.552734375
20725,CVAE,B738,1929.8739013671875
20726,CVAE,B738,2120.427490234375
20727,CVAE,B738,2487.930419921875
20728,CVAE,B738,2360.445068359375
20729,CVAE,B738,2361.28515625
20730,CVAE,B738,2171.968017578125
20731,CVAE,B738,2257.24072265625
20732,CVAE,A320,1880.5634765625
20733,CVAE,B738,2450.27099609375
20734,CVAE,B738,2175.4619140625
20735,CVAE,B738,1339.817138671875
20736,CVAE,B738,2013.720947265625
20737,CVAE,B738,2312.74462890625
20738,CVAE,B738,2466.90087890625
20739,CVAE,B738,1669.87890625
20740,CVAE,B738,2305.677734375
20741,CVAE,B738,1727.915283203125
20742,CVAE,B738,2089.216552734375
20743,CVAE,A320,2525.560302734375
20744,CVAE,B738,1342.5152587890625
20745,CVAE,B738,2335.90625
20746,CVAE,B738,2218.96435546875
20747,CVAE,B738,2495.641357421875
20748,CVAE,B738,2721.258056640625
20749,CVAE,B738,2174.4833984375
20750,CVAE,B738,1689.578125
20751,CVAE,B738,2338.924560546875
20752,CVAE,B738,2495.49853515625
20753,CVAE,B738,2057.601806640625
20754,CVAE,A320,2041.149169921875
20755,CVAE,B738,10358.7353515625
20756,CVAE,B738,2028.6724853515625
20757,CVAE,B738,1928.93212890625
20758,CVAE,B738,2212.805908203125
20759,CVAE,B738,2447.87646484375
20760,CVAE,B738,2376.322265625
20761,CVAE,B738,2414.004638671875
20762,CVAE,B738,2289.8955078125
20763,CVAE,B738,1377.723388671875
20764,CVAE,B738,2202.2197265625
20765,CVAE,A320,2414.991943359375
20766,CVAE,B738,2387.00634765625
20767,CVAE,B738,2287.972412109375
20768,CVAE,B738,13723.212890625
20769,CVAE,B738,2352.83251953125
20770,CVAE,B738,2450.62548828125
20771,CVAE,B738,2302.850830078125
20772,CVAE,B738,2697.40869140625
20773,CVAE,B738,2248.44384765625
20774,CVAE,B738,2304.514892578125
20775,CVAE,B738,2100.001953125
20776,CVAE,A320,2216.576171875
20777,CVAE,A320,2340.878173828125
20778,CVAE,B738,1929.344482421875
20779,CVAE,B738,2284.226318359375
20780,CVAE,B738,2254.380615234375
20781,CVAE,B738,2339.33154296875
20782,CVAE,B738,2289.980712890625
20783,CVAE,B738,2087.994140625
20784,CVAE,B738,2187.18310546875
20785,CVAE,B738,2307.845947265625
20786,CVAE,B738,2269.611572265625
20787,CVAE,B738,2272.59521484375
20788,CVAE,A320,2374.4990234375
20789,CVAE,B738,2445.206787109375
20790,CVAE,B738,2249.671142578125
20791,CVAE,B738,2528.55224609375
20792,CVAE,B738,1754.5380859375
20793,CVAE,B738,2413.99072265625
20794,CVAE,B738,2368.100341796875
20795,CVAE,B738,1987.9683837890625
20796,CVAE,B738,2028.7987060546875
20797,CVAE,B738,2332.253173828125
20798,CVAE,B738,2427.008056640625
20799,CVAE,A320,2252.399658203125
20800,CVAE,B738,2480.535400390625
20801,CVAE,B738,2165.581787109375
20802,CVAE,B738,2148.964111328125
20803,CVAE,B738,2361.623779296875
20804,CVAE,B738,2292.738037109375
20805,CVAE,B738,1977.996826171875
20806,CVAE,B738,2367.74462890625
20807,CVAE,B738,1330.9267578125
20808,CVAE,B738,2399.4013671875
20809,CVAE,B738,2105.725830078125
20810,CVAE,A320,2089.844482421875
20811,CVAE,B738,2171.5859375
20812,CVAE,B738,2248.835693359375
20813,CVAE,B738,1342.830810546875
20814,CVAE,B738,2685.664306640625
20815,CVAE,B738,2167.576904296875
20816,CVAE,B738,2431.871337890625
20817,CVAE,B738,2444.5576171875
20818,CVAE,B738,2162.176513671875
20819,CVAE,B738,2165.559326171875
20820,CVAE,B738,1640.4000244140625
20821,CVAE,A320,1535.081298828125
20822,CVAE,B738,2637.533203125
20823,CVAE,B738,1281.4688720703125
20824,CVAE,B738,1829.1485595703125
20825,CVAE,B738,2368.508544921875
20826,CVAE,B738,2422.550537109375
20827,CVAE,B738,2337.2275390625
20828,CVAE,B738,2621.23388671875
20829,CVAE,B738,2142.55126953125
20830,CVAE,B738,2066.6435546875
20831,CVAE,B738,2341.4736328125
20832,CVAE,A320,1904.150634765625
20833,CVAE,B738,2272.108642578125
20834,CVAE,B738,2279.723388671875
20835,CVAE,B738,1955.2301025390625
20836,CVAE,B738,2512.142822265625
20837,CVAE,B738,2547.510498046875
20838,CVAE,B738,2187.865966796875
20839,CVAE,B738,2387.1572265625
20840,CVAE,B738,2041.5101318359375
20841,CVAE,B738,1916.342529296875
20842,CVAE,B738,2386.726806640625
20843,CVAE,A320,2167.58349609375
20844,CVAE,B738,2418.876708984375
20845,CVAE,B738,2242.64990234375
20846,CVAE,B738,2170.422119140625
20847,CVAE,B738,2527.893798828125
20848,CVAE,B738,2152.316162109375
20849,CVAE,B738,2300.589599609375
20850,CVAE,B738,2406.682373046875
20851,CVAE,B738,2082.396240234375
20852,CVAE,B738,2481.8955078125
20853,CVAE,B738,1392.0228271484375
20854,CVAE,A320,2248.452392578125
20855,CVAE,B738,2273.750732421875
20856,CVAE,B738,2356.739990234375
20857,CVAE,B738,2403.7890625
20858,CVAE,B738,2547.142578125
20859,CVAE,B738,2388.13427734375
20860,CVAE,B738,2427.5263671875
20861,CVAE,B738,4792.86328125
20862,CVAE,B738,2235.7158203125
20863,CVAE,B738,2303.353759765625
20864,CVAE,B738,2485.71630859375
20865,CVAE,A320,2323.81640625
20866,CVAE,B738,2309.92236328125
20867,CVAE,B738,2096.8427734375
20868,CVAE,B738,1334.2823486328125
20869,CVAE,B738,2224.966796875
20870,CVAE,B738,2240.476806640625
20871,CVAE,B738,2016.405029296875
20872,CVAE,B738,2212.593017578125
20873,CVAE,B738,2046.5823974609375
20874,CVAE,B738,1307.6192626953125
20875,CVAE,B738,2865.239990234375
20876,CVAE,A320,2468.83251953125
20877,CVAE,B738,2295.557861328125
20878,CVAE,B738,2283.09619140625
20879,CVAE,B738,1956.478271484375
20880,CVAE,B738,2431.508056640625
20881,CVAE,B738,2460.3349609375
20882,CVAE,B738,2453.09326171875
20883,CVAE,B738,2400.909912109375
20884,CVAE,B738,1470.7420654296875
20885,CVAE,B738,2280.9228515625
20886,CVAE,B738,2294.549072265625
20887,CVAE,A320,1652.1422119140625
20888,CVAE,A320,2172.6875
20889,CVAE,B738,2253.8046875
20890,CVAE,B738,2378.905029296875
20891,CVAE,B738,1437.978759765625
20892,CVAE,B738,2348.721435546875
20893,CVAE,B738,2191.49853515625
20894,CVAE,B738,2359.800537109375
20895,CVAE,B738,2369.15869140625
20896,CVAE,B738,2213.67626953125
20897,CVAE,B738,2325.456298828125
20898,CVAE,B738,2214.337890625
20899,CVAE,A320,1318.03125
20900,CVAE,B738,1243.4490966796875
20901,CVAE,B738,2392.253173828125
20902,CVAE,B738,2236.596923828125
20903,CVAE,B738,2374.39697265625
20904,CVAE,B738,2268.771240234375
20905,CVAE,B738,2486.513427734375
20906,CVAE,B738,2298.388671875
20907,CVAE,B738,2300.685546875
20908,CVAE,B738,2356.2734375
20909,CVAE,B738,2195.825927734375
20910,CVAE,A320,2342.55712890625
20911,CVAE,B738,2249.807373046875
20912,CVAE,B738,2613.562255859375
20913,CVAE,B738,2726.836181640625
20914,CVAE,B738,1660.8822021484375
20915,CVAE,B738,2287.77099609375
20916,CVAE,B738,2246.901123046875
20917,CVAE,B738,2221.940185546875
20918,CVAE,B738,1257.2445068359375
20919,CVAE,B738,2532.390869140625
20920,CVAE,B738,2300.53173828125
20921,CVAE,A320,1805.292236328125
20922,CVAE,B738,2458.1103515625
20923,CVAE,B738,4079.44091796875
20924,CVAE,B738,2658.1591796875
20925,CVAE,B738,2346.399169921875
20926,CVAE,B738,2578.707763671875
20927,CVAE,B738,2357.261474609375
20928,CVAE,B738,2222.403564453125
20929,CVAE,B738,2075.917724609375
20930,CVAE,B738,2385.11962890625
20931,CVAE,B738,2107.36181640625
20932,CVAE,A320,2009.76025390625
20933,CVAE,B738,2570.534423828125
20934,CVAE,B738,2411.9931640625
20935,CVAE,B738,2147.7392578125
20936,CVAE,B738,2038.6256103515625
20937,CVAE,B738,2179.58056640625
20938,CVAE,B738,2390.714599609375
20939,CVAE,B738,2344.335205078125
20940,CVAE,B738,2153.090087890625
20941,CVAE,B738,2188.021728515625
20942,CVAE,B738,2868.175537109375
20943,CVAE,A320,2218.180419921875
20944,CVAE,B738,2299.74755859375
20945,CVAE,B738,2152.88427734375
20946,CVAE,B738,2053.564208984375
20947,CVAE,B738,2317.208740234375
20948,CVAE,B738,2210.238525390625
20949,CVAE,B738,2260.0791015625
20950,CVAE,B738,2372.696044921875
20951,CVAE,B738,2206.859375
20952,CVAE,B738,2369.650146484375
20953,CVAE,B738,2348.502685546875
20954,CVAE,A320,2279.132080078125
20955,CVAE,B738,1805.018798828125
20956,CVAE,B738,2153.634521484375
20957,CVAE,B738,2093.86962890625
20958,CVAE,B738,2333.092529296875
20959,CVAE,B738,1427.3009033203125
20960,CVAE,B738,2054.288330078125
20961,CVAE,B738,2284.690673828125
20962,CVAE,B738,2282.203125
20963,CVAE,B738,2339.103759765625
20964,CVAE,B738,1920.6175537109375
20965,CVAE,A320,1554.4412841796875
20966,CVAE,B738,2251.734619140625
20967,CVAE,B738,2029.591552734375
20968,CVAE,B738,2371.811767578125
20969,CVAE,B738,1292.03564453125
20970,CVAE,B738,2312.102294921875
20971,CVAE,B738,2155.8076171875
20972,CVAE,B738,2170.226806640625
20973,CVAE,B738,2209.271240234375
20974,CVAE,B738,2615.589599609375
20975,CVAE,B738,2259.545654296875
20976,CVAE,A320,2292.130859375
20977,CVAE,B738,2492.921142578125
20978,CVAE,B738,2422.570068359375
20979,CVAE,B738,2285.8291015625
20980,CVAE,B738,2423.75244140625
20981,CVAE,B738,2227.0205078125
20982,CVAE,B738,1603.81787109375
20983,CVAE,B738,2369.706787109375
20984,CVAE,B738,2806.59619140625
20985,CVAE,B738,2214.533203125
20986,CVAE,B738,2308.406494140625
20987,CVAE,A320,2138.18798828125
20988,CVAE,B738,2197.21337890625
20989,CVAE,B738,2589.926513671875
20990,CVAE,B738,2402.706298828125
20991,CVAE,B738,2245.387451171875
20992,CVAE,B738,2135.561767578125
20993,CVAE,B738,2744.146240234375
20994,CVAE,B738,2589.5947265625
20995,CVAE,B738,2135.34765625
20996,CVAE,B738,2403.545654296875
20997,CVAE,B738,1603.0831298828125
20998,CVAE,A320,2207.130615234375
20999,CVAE,A320,2307.395751953125
21000,CVAE,B738,2334.784912109375
21001,CVAE,B738,2224.073486328125
21002,CVAE,B738,2216.120849609375
21003,CVAE,B738,2213.027099609375
21004,CVAE,B738,2178.871337890625
21005,CVAE,B738,2223.042724609375
21006,CVAE,B738,2503.262451171875
21007,CVAE,B738,2446.702880859375
21008,CVAE,B738,2539.089111328125
21009,CVAE,B738,2151.98583984375
21010,CVAE,A320,2179.758056640625
21011,CVAE,B738,2331.68212890625
21012,CVAE,B738,2302.654296875
21013,CVAE,B738,2600.362060546875
21014,CVAE,B738,2089.1376953125
21015,CVAE,B738,1804.7109375
21016,CVAE,B738,2222.469970703125
21017,CVAE,B738,2306.050537109375
21018,CVAE,B738,2281.716552734375
21019,CVAE,B738,2287.927490234375
21020,CVAE,B738,1668.8638916015625
21021,CVAE,A320,1830.5941162109375
21022,CVAE,B738,2177.550048828125
21023,CVAE,B738,2215.239013671875
21024,CVAE,B738,2337.336181640625
21025,CVAE,B738,2222.948974609375
21026,CVAE,B738,2293.034423828125
